stratum,phase,window_tokens,uniform_expected_unique_experts,observed_unique_mean,observed_unique_median,observed_unique_min,observed_unique_max,observed_over_uniform_mean,effective_expert_count_mean,top128_concentration_mean,top16_concentration_mean,top256_concentration_mean,top32_concentration_mean,top64_concentration_mean
multilingual,decode,8,74.7397383398046,42.61107042100694,43.0,13.0,78.0,0.5701260315800879,35.15937100375355,1.0,0.6445710923936632,1.0,0.858929443359375,0.9993837144639757
multilingual,decode,16,138.56926479073724,66.67784288194444,66.0,18.0,133.0,0.4811878231629441,49.46451534434296,0.9999957614474826,0.5651094224717882,1.0,0.7698271857367621,0.9521476745605468
multilingual,decode,32,239.63571484583883,100.27334255642361,100.0,28.0,205.0,0.4184407262537261,66.09003461690857,0.9941873762342665,0.5092606862386068,1.0,0.6952086978488499,0.8800223880343967
multilingual,decode,64,367.11268783684136,144.0511662286465,144.0,43.0,291.0,0.39238950600549183,83.84245651962246,0.9629815655113885,0.4703748451530333,0.9999511290995948,0.641873229098226,0.8205269117184077
multilingual,all,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
multilingual,all,2,19.8046875,16.29010687934028,16.0,10.0,20.0,0.8225379410475564,15.677793812273926,1.0,0.9424411349826389,1.0,1.0,1.0
multilingual,all,4,38.84330928325653,26.248982747395832,26.0,11.0,40.0,0.6757658714395506,23.6048042183099,1.0,0.7431145562065973,1.0,0.9919209798177083,1.0
multilingual,all,8,74.7397383398046,41.541300455729164,41.0,13.0,78.0,0.5558127627750238,34.08257304694748,1.0,0.6571043226453993,1.0,0.8721488104926215,0.999414571126302
multilingual,all,16,138.56926479073724,64.53272840711806,64.0,16.0,133.0,0.46570737388679423,47.59853395027937,0.9999978807237413,0.578472900390625,1.0,0.7842842949761285,0.9599103291829427
multilingual,all,32,239.63571484583883,97.84326171875,97.0,24.0,211.0,0.40829999727584015,64.54317158329644,0.9948435889350044,0.5147041744656033,1.0,0.7042544894748264,0.8879134284125434
multilingual,all,64,367.11268783684136,143.94080946180554,143.0,43.0,289.0,0.3920888986702041,84.52156778682928,0.9642652723524305,0.4637871000501845,0.9999411265055339,0.6390220006306966,0.8205807791815863
multilingual,all,128,470.99934916823327,197.77920193142361,197.0,72.0,363.0,0.41991396013751203,103.5442888480302,0.926328616672092,0.4285997496710883,0.9986438963148329,0.5932046254475911,0.7695358064439561
multilingual,all,256,508.71669263939754,252.97384615384615,255.0,109.0,408.0,0.49727844557514056,116.54136645043022,0.8975778245192307,0.4170242638221154,0.9933225661057692,0.5713506360176283,0.7390818309294872
session,prefill,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
session,prefill,2,19.8046875,16.536295572916668,17.0,10.0,20.0,0.8349687705456936,15.92374665239146,1.0,0.9382113986545139,1.0,1.0,1.0
session,prefill,4,38.84330928325653,27.097547743055557,27.0,11.0,40.0,0.6976117185446915,24.464564533278644,1.0,0.722332763671875,1.0,0.9895375569661459,1.0
session,prefill,8,74.7397383398046,43.78487171124157,43.0,14.0,79.0,0.5858312148775987,36.33126105518781,1.0,0.6289792957708198,1.0,0.8478529639595564,0.9987891389432485
session,prefill,16,138.56926479073724,69.15262621252205,68.0,20.0,144.0,0.49904736318659176,51.95743765696005,0.9999590084876543,0.5443888992228836,1.0,0.7533288380456349,0.9430703676146385
session,prefill,32,239.63571484583883,104.96554815573771,104.0,33.0,225.0,0.4380213033907053,71.06193749356382,0.9921739366319444,0.47906060557547814,1.0,0.6687714790385929,0.8636510630122951
session,prefill,64,367.11268783684136,150.7087597927723,149.0,50.0,302.0,0.4105245195441268,91.88337544763868,0.9567693278920267,0.4306929620372125,0.9999038738706723,0.6053291388283422,0.7963049806908643
session,prefill,128,470.99934916823327,199.22973972197573,198.0,81.0,365.0,0.42299366246218345,108.61637388254536,0.9220509025621118,0.4050100024724564,0.9986841101929902,0.5689284298977744,0.7532574323887163
session,prefill,256,508.71669263939754,252.984402383456,253.0,123.0,430.0,0.49729919627933916,124.73498442156216,0.8910508555276244,0.3826947853684718,0.9933412077884025,0.5375237294760997,0.7170382173780888
session,prefill,512,511.97894510307776,312.496278575226,312.0,171.0,465.0,0.6103693942185658,141.61894546817913,0.8619129787284855,0.3602645168274023,0.9824566660125099,0.5086793160324462,0.6843192019911284
session,prefill,1024,511.99999913416275,368.2202154626109,369.0,266.0,485.0,0.719180109541609,149.44946600783692,0.8526968565579451,0.350266218487603,0.9734470691366643,0.5015598079550856,0.6787976089690273
session,decode,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
session,decode,2,19.8046875,16.56716579861111,17.0,10.0,20.0,0.8365275038351961,15.970866131450455,1.0,0.9355733235677083,1.0,1.0,1.0
session,decode,4,38.84330928325653,27.577772352430557,28.0,10.0,40.0,0.7099748415184078,25.053052986673617,1.0,0.7102006700303819,1.0,0.9861606174045139,1.0
session,decode,8,74.7397383398046,44.93238661024306,45.0,13.0,79.0,0.6011846924852443,37.82617111108687,1.0,0.6124513414171007,1.0,0.8334279378255208,0.998701646592882
session,decode,16,138.56926479073724,70.67350217864924,70.0,17.0,140.0,0.5100229281390649,54.55395379348497,0.9999713201252723,0.5239232706971677,1.0,0.7379035607298475,0.934350234885621
session,decode,32,239.63571484583883,104.24600856697819,103.0,26.0,221.0,0.4350186642005395,73.2673829061807,0.9908256147085002,0.46443048196206055,1.0,0.6603011480585225,0.8624525408878505
session,decode,64,367.11268783684136,142.63913456401733,140.0,40.0,274.0,0.38854318929835385,90.80123135842473,0.9636934385573099,0.4252031843577492,0.9999702283789399,0.6099790346575058,0.8088537183919986
session,all,1,10.0,10.0,10.0,10.0,10.0,1.0,9.999999999999998,1.0,1.0,1.0,1.0,1.0
session,all,2,19.8046875,16.57769097222222,17.0,10.0,20.0,0.8370589524435678,15.970654698491044,1.0,0.9368116590711806,1.0,1.0,1.0
session,all,4,38.84330928325653,27.316758897569443,27.0,11.0,40.0,0.7032551912188485,24.70278316621575,1.0,0.7168050130208333,1.0,0.9888214111328125,1.0
session,all,8,74.7397383398046,44.219482421875,44.0,13.0,79.0,0.5916462032664724,36.822384458467766,1.0,0.623480224609375,1.0,0.8425050523546007,0.9987998114691841
session,all,16,138.56926479073724,69.90725368923611,69.0,18.0,144.0,0.5044932135189413,52.899835256626744,0.9999613444010417,0.537386237250434,1.0,0.7472468905978733,0.9396575080023871
session,all,32,239.63571484583883,105.26597764756944,104.0,28.0,222.0,0.4392749958631525,71.94592321085342,0.9915329403347439,0.4742120530870226,1.0,0.6654667324490018,0.8621219635009766
session,all,64,367.11268783684136,149.79424370659723,149.0,41.0,307.0,0.40803341499646395,92.51765560610478,0.957018174065484,0.42639452616373696,0.9998900307549371,0.604186905754937,0.797309324476454
session,all,128,470.99934916823327,200.4533415841584,200.0,80.0,371.0,0.4255915468633902,112.3709672078608,0.9191971990167767,0.3915881441659791,0.9984729097909791,0.5580538366336634,0.7463600862039329
session,all,256,508.71669263939754,257.21012962962965,257.0,119.0,434.0,0.5056058378881472,129.99098516173248,0.8840441984953704,0.3704878616898148,0.9921594979745371,0.5248831597222222,0.7056463541666667
session,all,512,511.97894510307776,312.6201963906582,312.0,160.0,464.0,0.6106114311550794,145.09228079576658,0.8577413208266985,0.3522097836634156,0.9818847345242835,0.5001661503947717,0.6768191171957936
session,all,1024,511.99999913416275,368.49342447916666,369.0,249.0,485.0,0.7197137209029719,151.9437899253582,0.8464145596822102,0.34788848876953127,0.9726091702779134,0.4948060925801595,0.6697409184773763
